No.,Sentence,StemWords,MatchWords,Use
517,Guidelines for Children and Young People52  www.itu.int/copGuidelines for Children and Young People53  4.,"['guidelin', 'children', 'young', 'peopl', 'children', 'young', 'peopl']",set(),N
518,Check with your parents that   your search engine is set to  block material that is meant  for adults.,"['check', 'parent', 'search', 'engin', 'set', 'block', 'materi', 'meant', 'adult']",set(),N
519,5.,[],set(),N
520,Ask your parents to install   internet filter software to block  bad sites.,"['ask', 'parent', 'instal', 'internet', 'filter', 'softwar', 'block', 'bad', 'site']",{'internet'},Y
521,6.,[],set(),N
522,Ask your parents to help you  find safe and fun sites to use  and bookmark for later.,"['ask', 'parent', 'help', 'find', 'safe', 'fun', 'site', 'use', 'bookmark', 'later']",set(),N
523,Your digital footprint It’s great to share things online  with your friends.,"['digit', 'footprint', 'great', 'share', 'thing', 'onlin', 'friend']",set(),N
524,"Part of  the  fun of  sharing videos, images  and other content, is that lots of  people can view and respond.","['part', 'fun', 'share', 'video', 'imag', 'content', 'lot', 'peopl', 'view', 'respond']",set(),N
525,Remember that others whom you  don’t know may also view what  you share with your friends.,"['rememb', 'other', 'know', 'may', 'also', 'view', 'share', 'friend']",set(),N
526,They  may also be able to look at it for  years to come.,"['may', 'also', 'abl', 'look', 'year', 'come']",set(),N
527,"Everything you  post adds up to your digital foot- print and, once it’s online, it could  be there forever.","['everyth', 'post', 'add', 'digit', 'print', 'onlin', 'could', 'forev']",set(),N
528,So think before  you post.,"['think', 'post']",set(),N
529,Tips 1.,['tip'],set(),N
530,Keep your personal details  private.,"['keep', 'person', 'detail', 'privat']",set(),N
531,Use an appropriate  nickname instead of  your real  name.,"['use', 'appropri', 'nicknam', 'instead', 'real', 'name']",set(),N
532,"Ask your parents before  giving anyone on the Internet  your name, address, phone  number or any other personal  details.","['ask', 'parent', 'give', 'anyon', 'internet', 'name', 'address', 'phone', 'number', 'person', 'detail']",{'internet'},Y
533,2.,[],set(),N
534,Don’t share your username or   password with anyone.,"['share', 'usernam', 'password', 'anyon']",set(),N
535,3.,[],set(),N
536,Think before you hit send or  post.,"['think', 'hit', 'send', 'post']",set(),N
537,"Once posted, it can be  content difficult to remove  content.","['post', 'content', 'difficult', 'remov', 'content']",set(),N
538,4.,[],set(),N
539,Don’t post anything you don’t   want others to know or find  out about you - or that you  wouldn’t say to them face to  face.,"['post', 'anyth', 'want', 'other', 'know', 'find', 'say', 'face', 'face']",set(),N
540,5.,[],set(),N
541,Remember that private images  and videos you send to friends  or pose of  a social networking  sire may be passed on to other  and uploaded to public areas.,"['rememb', 'privat', 'imag', 'video', 'send', 'friend', 'pose', 'social', 'network', 'sire', 'may', 'pass', 'upload', 'public', 'area']",{'network'},Y
542,6.,[],set(),N
543,Be respectful of other people’s  content that you post or share.,"['respect', 'peopl', 'content', 'post', 'share']",set(),N
544,"For example, a photo that your  friend took is their property,  not yours.","['exampl', 'photo', 'friend', 'took', 'properti']",set(),N
545,You should post it  online only if  you have their  permission and make a note  about where you got it from.,"['post', 'onlin', 'permiss', 'make', 'note', 'got']",set(),N
546,"Offensive or illegal  content  When you are surfing the web  you may come across websites,  photos, text or other material that  makes you feel uncomfortable or  upset.","['offens', 'illeg', 'content', 'surf', 'web', 'may', 'come', 'across', 'websit', 'photo', 'text', 'materi', 'make', 'feel', 'uncomfort', 'upset']",set(),N
547,There are some easy ways  to handle these situations.,"['easi', 'way', 'handl', 'situat']",set(),N
548,Tips 1.,['tip'],set(),N
549,Tell your parents or another   trusted adult if you come  across material that upsets you.,"['tell', 'parent', 'anoth', 'trust', 'adult', 'come', 'across', 'materi', 'upset']",set(),N
550,2.,[],set(),N
551,Know how to ‘escape’ from a  website if an Internet search  takes you to an unpleasant or  nasty website.,"['know', 'escap', 'websit', 'internet', 'search', 'take', 'unpleas', 'nasti', 'websit']",{'internet'},Y
552,Hit control-alt-  delete if the site will not allow  you to exit.,"['hit', 'delet', 'site', 'allow', 'exit']",set(),N
553,3.,[],set(),N
554,"If  a website looks suspicious   or has a warning page for  people under 18 years, leave  immediately.","['websit', 'look', 'suspici', 'warn', 'page', 'peopl', 'year', 'leav', 'immedi']",set(),N
555,Some sites are  not meant for kids.,"['site', 'meant', 'kid']",set(),N
556,"Guidelines for Children and Young People54  www.itu.int/copGuidelines for Children and Young People55  Guidelines for the age  group 13 years and above Huge number of  young people in  this age group use social network  sites, online games and Instant  Messenger applications.","['guidelin', 'children', 'young', 'peopl', 'children', 'young', 'peopl', 'guidelin', 'age', 'group', 'year', 'huge', 'number', 'young', 'peopl', 'age', 'group', 'use', 'social', 'network', 'site', 'onlin', 'game', 'instant', 'messeng', 'applic']","{'group', 'network'}",Y
557,Going  online is not just something they  do occasionally or for fun.,"['go', 'onlin', 'someth', 'occasion', 'fun']",set(),N
558,For  many it is an integral part of  their  daily lives.,"['mani', 'integr', 'part', 'daili', 'live']",set(),N
559,"It’s how they stay in  touch with and communicate with  their friends, how they organize  large parts of  their social lives and  school work.","['stay', 'touch', 'commun', 'friend', 'organ', 'larg', 'part', 'social', 'live', 'school', 'work']","{'organ', 'work'}",Y
560,Here you will find  information on how to be safe  using these online platforms as  well as insight into what you can  do to help create a safe and posi- tive online space for you and your  friends.,"['find', 'inform', 'safe', 'use', 'onlin', 'platform', 'well', 'insight', 'help', 'creat', 'safe', 'tive', 'onlin', 'space', 'friend']",{'inform'},Y
561,"Harmful and illegal  content Curiosity, interests, and a desire  to learn new things and explore  new facets of knowledge: the  Internet is a great tool to satisfy  such needs.","['harm', 'illeg', 'content', 'curios', 'interest', 'desir', 'learn', 'new', 'thing', 'explor', 'new', 'facet', 'knowledg', 'internet', 'great', 'tool', 'satisfi', 'need']",{'internet'},Y
562,But the Internet is an  open world in which everyone is  free to circulate news or almost  anything else.,"['internet', 'open', 'world', 'everyon', 'free', 'circul', 'news', 'almost', 'anyth', 'els']",{'internet'},Y
563,"It contains an  infinite amount of  information,  so vast in scope that it is easy to  get lost or run into untruths and  material not appropriate to your  needs or age.","['contain', 'infinit', 'amount', 'inform', 'vast', 'scope', 'easi', 'get', 'lost', 'run', 'untruth', 'materi', 'appropri', 'need', 'age']",{'inform'},Y
564,"We are referring to  sites that, for example, promote  racial hatred or incite violence,  sites that could lead you to  come across pornographic or  child abuse material and sites  that can lead you to self-harm.","['refer', 'site', 'exampl', 'promot', 'racial', 'hatr', 'incit', 'violenc', 'site', 'could', 'lead', 'come', 'across', 'pornograph', 'child', 'abus', 'materi', 'site', 'lead']",set(),N
565,"This can occur in a purely  accidental way, as in the case of  searches on completely different  subjects, through e-mailing, P2P  programmes, forums, chat rooms  and, more generally, through the   many channels involved in social  networking.","['occur', 'pure', 'accident', 'way', 'case', 'search', 'complet', 'differ', 'subject', 'programm', 'forum', 'chat', 'room', 'gener', 'mani', 'channel', 'involv', 'social', 'network']",{'network'},Y
566,Therefore 1.,['therefor'],set(),N
567,Before starting a search you  should have a clear idea of   what you are looking for;  2.,"['start', 'search', 'clear', 'idea', 'look']",set(),N
568,"In order to narrow things   down you can use advanced  search functions or directories,  that is, the thematic catego- ries that most search engines  provide (i.e., for sports, health,  cinema, etc.","['order', 'narrow', 'thing', 'use', 'advanc', 'search', 'function', 'directori', 'themat', 'rie', 'search', 'engin', 'provid', 'sport', 'health', 'cinema', 'etc']",set(),N
569,);   3.,[],set(),N
570,Put your critical sense to work  and try to determine whether  the site is trustworthy: When  you access the site do other  pages begin to automatically  open?,"['put', 'critic', 'sens', 'work', 'tri', 'determin', 'whether', 'site', 'trustworthi', 'access', 'site', 'page', 'begin', 'automat', 'open']","{'work', 'access'}",Y
571,Are you able to find  out who owns the site?,"['abl', 'find', 'own', 'site']",set(),N
572,Is it  easy to contact the owner?,"['easi', 'contact', 'owner']",set(),N
573,Can you tell who wrote the  page or particular article you  are viewing?,"['tell', 'wrote', 'page', 'particular', 'articl', 'view']",set(),N
574,(You can always  do another search to find out  more about the author and/  Guidelines for Children and Young People56  www.itu.int/copGuidelines for Children and Young People57  or owner).,"['alway', 'anoth', 'search', 'find', 'author', 'guidelin', 'children', 'young', 'peopl', 'children', 'young', 'peopl', 'owner']",set(),N
575,Make sure you have  written the website address  correctly; there are some sites  that use a name similar to  another to take advantage of   possible incorrect typing.,"['make', 'sure', 'written', 'websit', 'address', 'correctli', 'site', 'use', 'name', 'similar', 'anoth', 'take', 'advantag', 'possibl', 'incorrect', 'type']",set(),N
576,Is  the site’s text spelt correctly or  are there grammatical errors?,"['site', 'text', 'spelt', 'correctli', 'grammat', 'error']",set(),N
577,Are there dates included that  can indicate whether the site  has been updated?,"['date', 'includ', 'indic', 'whether', 'site', 'updat']",{'includ'},Y
578,"Are there  any legal notes (regarding, for  example, privacy)?","['legal', 'note', 'regard', 'exampl', 'privaci']",set(),N
579,4.,[],set(),N
580,"If, while surfing online, you  come across sites containing  violent, self-harm, racist,  illegal or child abuse materials  don’t forget that these sites  can be reported to the police  or a hotline.","['surf', 'onlin', 'come', 'across', 'site', 'contain', 'violent', 'racist', 'illeg', 'child', 'abus', 'materi', 'forget', 'site', 'report', 'polic', 'hotlin']",set(),N
581,Try to find out  to whom you can send these  reports in your country; your  parents or another adult you  trust can also help you in filing  a report.,"['tri', 'find', 'send', 'report', 'countri', 'parent', 'anoth', 'adult', 'trust', 'also', 'help', 'file', 'report']",set(),N
582,You should also  talk to someone about what   happened and any feelings  you may still have about the  occurrence/experience;   5.,"['also', 'talk', 'someon', 'happen', 'feel', 'may', 'still']",set(),N
583,"Contents (images, videos,  etc.)","['content', 'imag', 'video', 'etc']",set(),N
584,that are found on the  web relating to sex can often  be of  a pornographic nature  and convey sexual material in  a typically adult manner with  sentiments that are not appro- priate to your age group.,"['found', 'web', 'relat', 'sex', 'often', 'pornograph', 'natur', 'convey', 'sexual', 'materi', 'typic', 'adult', 'manner', 'sentiment', 'priat', 'age', 'group']",{'group'},Y
